year,category,winner,entity
2013,SHORT FILM (Live Action),False,Avant Que De Tout Perdre (Just before Losing Everything)
2013,SHORT FILM (Live Action),True,Helium
2013,SHORT FILM (Live Action),False,Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?)
2013,SHORT FILM (Live Action),False,The Voorman Problem
2013,SOUND EDITING,False,All Is Lost
2013,SOUND EDITING,False,Captain Phillips
2013,SOUND EDITING,True,Gravity
2013,SOUND EDITING,False,The Hobbit: The Desolation of Smaug
2013,SOUND EDITING,False,Lone Survivor
2013,SOUND MIXING,False,Captain Phillips
2013,SOUND MIXING,True,Gravity
2013,SOUND MIXING,False,The Hobbit: The Desolation of Smaug
2013,SOUND MIXING,False,Inside Llewyn Davis
2013,SOUND MIXING,False,Lone Survivor
2013,VISUAL EFFECTS,True,Gravity
2013,VISUAL EFFECTS,False,The Hobbit: The Desolation of Smaug
2013,VISUAL EFFECTS,False,Iron Man 3
2013,VISUAL EFFECTS,False,The Lone Ranger
2013,VISUAL EFFECTS,False,Star Trek Into Darkness
2013,WRITING (Adapted Screenplay),False,Before Midnight
2013,WRITING (Adapted Screenplay),False,Captain Phillips
2013,WRITING (Adapted Screenplay),False,Philomena
2013,WRITING (Adapted Screenplay),True,12 Years a Slave
2013,WRITING (Adapted Screenplay),False,The Wolf of Wall Street
2013,WRITING (Original Screenplay),False,American Hustle
2013,WRITING (Original Screenplay),False,Blue Jasmine
2013,WRITING (Original Screenplay),False,Dallas Buyers Club
2013,WRITING (Original Screenplay),True,Her
2013,WRITING (Original Screenplay),False,Nebraska
2014,ANIMATED FEATURE FILM,True,Big Hero 6
2014,ANIMATED FEATURE FILM,False,The Boxtrolls
2014,ANIMATED FEATURE FILM,False,How to Train Your Dragon 2
2014,ANIMATED FEATURE FILM,False,Song of the Sea
2014,ANIMATED FEATURE FILM,False,The Tale of the Princess Kaguya
2014,CINEMATOGRAPHY,True,Birdman or (The Unexpected Virtue of Ignorance)
2014,CINEMATOGRAPHY,False,The Grand Budapest Hotel
2014,CINEMATOGRAPHY,False,Ida
2014,CINEMATOGRAPHY,False,Mr. Turner
2014,CINEMATOGRAPHY,False,Unbroken
2014,COSTUME DESIGN,True,The Grand Budapest Hotel
2014,COSTUME DESIGN,False,Inherent Vice
2014,COSTUME DESIGN,False,Into the Woods
2014,COSTUME DESIGN,False,Maleficent
2014,COSTUME DESIGN,False,Mr. Turner
2014,DIRECTING,True,Birdman or (The Unexpected Virtue of Ignorance)
2014,DIRECTING,False,Boyhood
2014,DIRECTING,False,Foxcatcher
2014,DIRECTING,False,The Grand Budapest Hotel
2014,DIRECTING,False,The Imitation Game
2014,DOCUMENTARY (Feature),True,CitizenFour
2014,DOCUMENTARY (Feature),False,Finding Vivian Maier
2014,DOCUMENTARY (Feature),False,Last Days in Vietnam
2014,DOCUMENTARY (Feature),False,The Salt of the Earth
2014,DOCUMENTARY (Feature),False,Virunga
2014,DOCUMENTARY (Short Subject),True,Crisis Hotline: Veterans Press 1
2014,DOCUMENTARY (Short Subject),False,Joanna
2014,DOCUMENTARY (Short Subject),False,Our Curse
2014,DOCUMENTARY (Short Subject),False,The Reaper (La Parka)
2014,DOCUMENTARY (Short Subject),False,White Earth
2014,FILM EDITING,False,American Sniper
2014,FILM EDITING,False,Boyhood
2014,FILM EDITING,False,The Grand Budapest Hotel
2014,FILM EDITING,False,The Imitation Game
2014,FILM EDITING,True,Whiplash
2014,FOREIGN LANGUAGE FILM,True,Ida
2014,FOREIGN LANGUAGE FILM,False,Leviathan
2014,FOREIGN LANGUAGE FILM,False,Tangerines
2014,FOREIGN LANGUAGE FILM,False,Timbuktu
2014,FOREIGN LANGUAGE FILM,False,Wild Tales
2014,MAKEUP AND HAIRSTYLING,False,Foxcatcher
2014,MAKEUP AND HAIRSTYLING,True,The Grand Budapest Hotel
2014,MAKEUP AND HAIRSTYLING,False,Guardians of the Galaxy
2014,MUSIC (Original Score),True,The Grand Budapest Hotel
2014,MUSIC (Original Score),False,The Imitation Game
2014,MUSIC (Original Score),False,Interstellar
2014,MUSIC (Original Score),False,Mr. Turner
2014,MUSIC (Original Score),False,The Theory of Everything
2014,MUSIC (Original Song),False,The Lego Movie
2014,MUSIC (Original Song),True,Selma
2014,MUSIC (Original Song),False,Beyond the Lights
2014,MUSIC (Original Song),False,Glen Campbell...I'll Be Me
2014,MUSIC (Original Song),False,Begin Again
2014,BEST PICTURE,False,American Sniper
2014,BEST PICTURE,True,Birdman or (The Unexpected Virtue of Ignorance)
2014,BEST PICTURE,False,Boyhood
2014,BEST PICTURE,False,The Grand Budapest Hotel
2014,BEST PICTURE,False,The Imitation Game
2014,BEST PICTURE,False,Selma
2014,BEST PICTURE,False,The Theory of Everything
2014,BEST PICTURE,False,Whiplash
2014,PRODUCTION DESIGN,True,The Grand Budapest Hotel
2014,PRODUCTION DESIGN,False,The Imitation Game
2014,PRODUCTION DESIGN,False,Interstellar
2014,PRODUCTION DESIGN,False,Into the Woods
2014,PRODUCTION DESIGN,False,Mr. Turner
2014,SHORT FILM (Animated),False,The Bigger Picture
2014,SHORT FILM (Animated),False,The Dam Keeper
2014,SHORT FILM (Animated),True,Feast
2014,SHORT FILM (Animated),False,Me and My Moulton
2014,SHORT FILM (Animated),False,A Single Life
2014,SHORT FILM (Live Action),False,Aya
2014,SHORT FILM (Live Action),False,Boogaloo and Graham
2014,SHORT FILM (Live Action),False,Butter Lamp (La Lampe Au Beurre De Yak)
2014,SHORT FILM (Live Action),False,Parvaneh
2014,SHORT FILM (Live Action),True,The Phone Call
2014,SOUND EDITING,True,American Sniper
2014,SOUND EDITING,False,Birdman or (The Unexpected Virtue of Ignorance)
2014,SOUND EDITING,False,The Hobbit: The Battle of the Five Armies
2014,SOUND EDITING,False,Interstellar
2014,SOUND EDITING,False,Unbroken
2014,SOUND MIXING,False,American Sniper
2014,SOUND MIXING,False,Birdman or (The Unexpected Virtue of Ignorance)
2014,SOUND MIXING,False,Interstellar
2014,SOUND MIXING,False,Unbroken
2014,SOUND MIXING,True,Whiplash
2014,VISUAL EFFECTS,False,Captain America: The Winter Soldier
2014,VISUAL EFFECTS,False,Dawn of the Planet of the Apes
2014,VISUAL EFFECTS,False,Guardians of the Galaxy
2014,VISUAL EFFECTS,True,Interstellar
2014,VISUAL EFFECTS,False,X-Men: Days of Future Past
2014,WRITING (Adapted Screenplay),False,American Sniper
2014,WRITING (Adapted Screenplay),True,The Imitation Game
2014,WRITING (Adapted Screenplay),False,Inherent Vice
2014,WRITING (Adapted Screenplay),False,The Theory of Everything
2014,WRITING (Adapted Screenplay),False,Whiplash
2014,WRITING (Original Screenplay),True,Birdman or (The Unexpected Virtue of Ignorance)
2014,WRITING (Original Screenplay),False,Boyhood
2014,WRITING (Original Screenplay),False,Foxcatcher
2014,WRITING (Original Screenplay),False,The Grand Budapest Hotel
2014,WRITING (Original Screenplay),False,Nightcrawler
2015,ANIMATED FEATURE FILM,False,Anomalisa
2015,ANIMATED FEATURE FILM,False,Boy and the World
2015,ANIMATED FEATURE FILM,True,Inside Out
2015,ANIMATED FEATURE FILM,False,Shaun the Sheep Movie
2015,ANIMATED FEATURE FILM,False,When Marnie Was There
2015,CINEMATOGRAPHY,False,Carol
2015,CINEMATOGRAPHY,False,The Hateful Eight
2015,CINEMATOGRAPHY,False,Mad Max: Fury Road
2015,CINEMATOGRAPHY,True,The Revenant
2015,CINEMATOGRAPHY,False,Sicario
2015,COSTUME DESIGN,False,Carol
2015,COSTUME DESIGN,False,Cinderella
2015,COSTUME DESIGN,False,The Danish Girl
2015,COSTUME DESIGN,True,Mad Max: Fury Road
2015,COSTUME DESIGN,False,The Revenant
2015,DIRECTING,False,The Big Short
2015,DIRECTING,False,Mad Max: Fury Road
2015,DIRECTING,True,The Revenant
2015,DIRECTING,False,Room
2015,DIRECTING,False,Spotlight
2015,DOCUMENTARY (Feature),True,Amy
2015,DOCUMENTARY (Feature),False,Cartel Land
2015,DOCUMENTARY (Feature),False,The Look of Silence
2015,DOCUMENTARY (Feature),False,"What Happened, Miss Simone?"
2015,DOCUMENTARY (Feature),False,Winter on Fire: Ukraine's Fight for Freedom
2015,DOCUMENTARY (Short Subject),False,Body Team 12
2015,DOCUMENTARY (Short Subject),False,"Chau, beyond the Lines"
2015,DOCUMENTARY (Short Subject),False,Claude Lanzmann: Spectres of the Shoah
2015,DOCUMENTARY (Short Subject),True,A Girl in the River: The Price of Forgiveness
2015,DOCUMENTARY (Short Subject),False,Last Day of Freedom
2015,FILM EDITING,False,The Big Short
2015,FILM EDITING,True,Mad Max: Fury Road
2015,FILM EDITING,False,The Revenant
2015,FILM EDITING,False,Spotlight
2015,FILM EDITING,False,Star Wars: The Force Awakens
2015,FOREIGN LANGUAGE FILM,False,Embrace of the Serpent
2015,FOREIGN LANGUAGE FILM,False,Mustang
2015,FOREIGN LANGUAGE FILM,True,Son of Saul
2015,FOREIGN LANGUAGE FILM,False,Theeb
2015,FOREIGN LANGUAGE FILM,False,A War
2015,MAKEUP AND HAIRSTYLING,True,Mad Max: Fury Road
2015,MAKEUP AND HAIRSTYLING,False,The 100-Year-Old Man Who Climbed out the Window and Disappeared
2015,MAKEUP AND HAIRSTYLING,False,The Revenant
2015,MUSIC (Original Score),False,Bridge of Spies
2015,MUSIC (Original Score),False,Carol
2015,MUSIC (Original Score),True,The Hateful Eight
2015,MUSIC (Original Score),False,Sicario
2015,MUSIC (Original Score),False,Star Wars: The Force Awakens
2015,MUSIC (Original Song),False,Fifty Shades of Grey
2015,MUSIC (Original Song),False,Racing Extinction
2015,MUSIC (Original Song),False,Youth
2015,MUSIC (Original Song),False,The Hunting Ground
2015,MUSIC (Original Song),True,Spectre
2015,BEST PICTURE,False,The Big Short
2015,BEST PICTURE,False,Bridge of Spies
2015,BEST PICTURE,False,Brooklyn
2015,BEST PICTURE,False,Mad Max: Fury Road
2015,BEST PICTURE,False,The Martian
2015,BEST PICTURE,False,The Revenant
2015,BEST PICTURE,False,Room
2015,BEST PICTURE,True,Spotlight
2015,PRODUCTION DESIGN,False,Bridge of Spies
2015,PRODUCTION DESIGN,False,The Danish Girl
2015,PRODUCTION DESIGN,True,Mad Max: Fury Road
2015,PRODUCTION DESIGN,False,The Martian
2015,PRODUCTION DESIGN,False,The Revenant
2015,SHORT FILM (Animated),True,Bear Story
2015,SHORT FILM (Animated),False,Prologue
2015,SHORT FILM (Animated),False,Sanjay's Super Team
2015,SHORT FILM (Animated),False,We Can't Live without Cosmos
2015,SHORT FILM (Animated),False,World of Tomorrow
2015,SHORT FILM (Live Action),False,Ave Maria
2015,SHORT FILM (Live Action),False,Day One
2015,SHORT FILM (Live Action),False,Everything Will Be Okay (Alles Wird Gut)
2015,SHORT FILM (Live Action),False,Shok
2015,SHORT FILM (Live Action),True,Stutterer
2015,SOUND EDITING,True,Mad Max: Fury Road
2015,SOUND EDITING,False,The Martian
2015,SOUND EDITING,False,The Revenant
2015,SOUND EDITING,False,Sicario
2015,SOUND EDITING,False,Star Wars: The Force Awakens
2015,SOUND MIXING,False,Bridge of Spies
2015,SOUND MIXING,True,Mad Max: Fury Road
2015,SOUND MIXING,False,The Martian
2015,SOUND MIXING,False,The Revenant
2015,SOUND MIXING,False,Star Wars: The Force Awakens
2015,VISUAL EFFECTS,True,Ex Machina
2015,VISUAL EFFECTS,False,Mad Max: Fury Road
2015,VISUAL EFFECTS,False,The Martian
2015,VISUAL EFFECTS,False,The Revenant
2015,VISUAL EFFECTS,False,Star Wars: The Force Awakens
2015,WRITING (Adapted Screenplay),True,The Big Short
2015,WRITING (Adapted Screenplay),False,Brooklyn
2015,WRITING (Adapted Screenplay),False,Carol
2015,WRITING (Adapted Screenplay),False,The Martian
2015,WRITING (Adapted Screenplay),False,Room
2015,WRITING (Original Screenplay),False,Bridge of Spies
2015,WRITING (Original Screenplay),False,Ex Machina
2015,WRITING (Original Screenplay),False,Inside Out
2015,WRITING (Original Screenplay),True,Spotlight
2015,WRITING (Original Screenplay),False,Straight Outta Compton
2016,ANIMATED FEATURE FILM,False,Kubo and the Two Strings
2016,ANIMATED FEATURE FILM,False,Moana
2016,ANIMATED FEATURE FILM,False,My Life as a Zucchini
2016,ANIMATED FEATURE FILM,False,The Red Turtle
2016,ANIMATED FEATURE FILM,True,Zootopia
2016,CINEMATOGRAPHY,False,Arrival
2016,CINEMATOGRAPHY,True,La La Land
2016,CINEMATOGRAPHY,False,Lion
2016,CINEMATOGRAPHY,False,Moonlight
2016,CINEMATOGRAPHY,False,Silence
2016,COSTUME DESIGN,False,Allied
2016,COSTUME DESIGN,True,Fantastic Beasts and Where to Find Them
2016,COSTUME DESIGN,False,Florence Foster Jenkins
2016,COSTUME DESIGN,False,Jackie
2016,COSTUME DESIGN,False,La La Land
2016,DIRECTING,False,Arrival
2016,DIRECTING,False,Hacksaw Ridge
2016,DIRECTING,True,La La Land
2016,DIRECTING,False,Manchester by the Sea
2016,DIRECTING,False,Moonlight
2016,DOCUMENTARY (Feature),False,Fire at Sea
2016,DOCUMENTARY (Feature),False,I Am Not Your Negro
2016,DOCUMENTARY (Feature),False,"Life, Animated"
2016,DOCUMENTARY (Feature),True,O.J.: Made in America
2016,DOCUMENTARY (Feature),False,13th
2016,DOCUMENTARY (Short Subject),False,Extremis
2016,DOCUMENTARY (Short Subject),False,4.1 Miles
2016,DOCUMENTARY (Short Subject),False,Joe's Violin
2016,DOCUMENTARY (Short Subject),False,Watani: My Homeland
2016,DOCUMENTARY (Short Subject),True,The White Helmets
2016,FILM EDITING,False,Arrival
2016,FILM EDITING,True,Hacksaw Ridge
2016,FILM EDITING,False,Hell or High Water
2016,FILM EDITING,False,La La Land
2016,FILM EDITING,False,Moonlight
2016,FOREIGN LANGUAGE FILM,False,Land of Mine
2016,FOREIGN LANGUAGE FILM,False,A Man Called Ove
2016,FOREIGN LANGUAGE FILM,True,The Salesman
2016,FOREIGN LANGUAGE FILM,False,Tanna
2016,MAKEUP AND HAIRSTYLING,False,A Man Called Ove
2016,MAKEUP AND HAIRSTYLING,False,Star Trek Beyond
2016,MAKEUP AND HAIRSTYLING,True,Suicide Squad
2016,MUSIC (Original Score),False,Jackie
2016,MUSIC (Original Score),True,La La Land
2016,MUSIC (Original Score),False,Lion
2016,MUSIC (Original Score),False,Moonlight
2016,MUSIC (Original Score),False,Passengers
2016,MUSIC (Original Song),False,La La Land
2016,MUSIC (Original Song),False,Trolls
2016,MUSIC (Original Song),True,La La Land
2016,MUSIC (Original Song),False,Jim: The James Foley Story
2016,MUSIC (Original Song),False,Moana
2016,BEST PICTURE,False,Arrival
2016,BEST PICTURE,False,Fences
2016,BEST PICTURE,False,Hacksaw Ridge
2016,BEST PICTURE,False,Hell or High Water
2016,BEST PICTURE,False,Hidden Figures
2016,BEST PICTURE,False,La La Land
2016,BEST PICTURE,False,Lion
2016,BEST PICTURE,False,Manchester by the Sea
2016,BEST PICTURE,True,Moonlight
2016,PRODUCTION DESIGN,False,Arrival
2016,PRODUCTION DESIGN,False,Fantastic Beasts and Where to Find Them
2016,PRODUCTION DESIGN,False,"Hail, Caesar!"
2016,PRODUCTION DESIGN,True,La La Land
2016,PRODUCTION DESIGN,False,Passengers
2016,SHORT FILM (Animated),False,Blind Vaysha
2016,SHORT FILM (Animated),False,Borrowed Time
2016,SHORT FILM (Animated),False,Pear Cider and Cigarettes
2016,SHORT FILM (Animated),False,Pearl
2016,SHORT FILM (Animated),True,Piper
2016,SHORT FILM (Live Action),False,Ennemis Intérieurs
2016,SHORT FILM (Live Action),False,La Femme et le TGV
2016,SHORT FILM (Live Action),False,Silent Nights
2016,SHORT FILM (Live Action),True,Sing
2016,SHORT FILM (Live Action),False,Timecode
2016,SOUND EDITING,True,Arrival
2016,SOUND EDITING,False,Deepwater Horizon
2016,SOUND EDITING,False,Hacksaw Ridge
2016,SOUND EDITING,False,La La Land
2016,SOUND EDITING,False,Sully
2016,SOUND MIXING,False,Arrival
2016,SOUND MIXING,True,Hacksaw Ridge
2016,SOUND MIXING,False,La La Land
2016,SOUND MIXING,False,Rogue One: A Star Wars Story
2016,SOUND MIXING,False,13 Hours: The Secret Soldiers of Benghazi
2016,VISUAL EFFECTS,False,Deepwater Horizon
2016,VISUAL EFFECTS,False,Doctor Strange
2016,VISUAL EFFECTS,True,The Jungle Book
2016,VISUAL EFFECTS,False,Kubo and the Two Strings
2016,VISUAL EFFECTS,False,Rogue One: A Star Wars Story
2016,WRITING (Adapted Screenplay),False,Arrival
2016,WRITING (Adapted Screenplay),False,Fences
2016,WRITING (Adapted Screenplay),False,Hidden Figures
2016,WRITING (Adapted Screenplay),False,Lion
2016,WRITING (Adapted Screenplay),True,Moonlight
2016,WRITING (Original Screenplay),False,Hell or High Water
2016,WRITING (Original Screenplay),False,La La Land
2016,WRITING (Original Screenplay),False,The Lobster
2016,WRITING (Original Screenplay),True,Manchester by the Sea
2016,WRITING (Original Screenplay),False,20th Century Women
2017,ANIMATED FEATURE FILM,False,The Boss Baby
2017,ANIMATED FEATURE FILM,False,The Breadwinner
2017,ANIMATED FEATURE FILM,True,Coco
2017,ANIMATED FEATURE FILM,False,Ferdinand
2017,ANIMATED FEATURE FILM,False,Loving Vincent
2017,CINEMATOGRAPHY,True,Blade Runner 2049
2017,CINEMATOGRAPHY,False,Darkest Hour
2017,CINEMATOGRAPHY,False,Dunkirk
2017,CINEMATOGRAPHY,False,Mudbound
2017,CINEMATOGRAPHY,False,The Shape of Water
2017,COSTUME DESIGN,False,Beauty and the Beast
2017,COSTUME DESIGN,False,Darkest Hour
2017,COSTUME DESIGN,True,Phantom Thread
2017,COSTUME DESIGN,False,The Shape of Water
2017,COSTUME DESIGN,False,Victoria & Abdul
2017,DIRECTING,False,Dunkirk
2017,DIRECTING,False,Get Out
2017,DIRECTING,False,Lady Bird
2017,DIRECTING,False,Phantom Thread
2017,DIRECTING,True,The Shape of Water
2017,DOCUMENTARY (Feature),False,Abacus: Small Enough to Jail
2017,DOCUMENTARY (Feature),False,Faces Places
2017,DOCUMENTARY (Feature),True,Icarus
2017,DOCUMENTARY (Feature),False,Last Men in Aleppo
2017,DOCUMENTARY (Feature),False,Strong Island
2017,DOCUMENTARY (Short Subject),False,Edith+Eddie
2017,DOCUMENTARY (Short Subject),True,Heaven Is a Traffic Jam on the 405
2017,DOCUMENTARY (Short Subject),False,Heroin(e)
2017,DOCUMENTARY (Short Subject),False,Knife Skills
2017,DOCUMENTARY (Short Subject),False,Traffic Stop
2017,FILM EDITING,False,Baby Driver
2017,FILM EDITING,True,Dunkirk
2017,FILM EDITING,False,"I, Tonya"
2017,FILM EDITING,False,The Shape of Water
2017,FILM EDITING,False,"Three Billboards Outside Ebbing, Missouri"
2017,FOREIGN LANGUAGE FILM,True,A Fantastic Woman
2017,FOREIGN LANGUAGE FILM,False,The Insult
2017,FOREIGN LANGUAGE FILM,False,Loveless
2017,FOREIGN LANGUAGE FILM,False,On Body and Soul
2017,FOREIGN LANGUAGE FILM,False,The Square
2017,MAKEUP AND HAIRSTYLING,True,Darkest Hour
2017,MAKEUP AND HAIRSTYLING,False,Victoria & Abdul
2017,MAKEUP AND HAIRSTYLING,False,Wonder
2017,MUSIC (Original Score),False,Dunkirk
2017,MUSIC (Original Score),False,Phantom Thread
2017,MUSIC (Original Score),True,The Shape of Water
2017,MUSIC (Original Score),False,Star Wars: The Last Jedi
2017,MUSIC (Original Score),False,"Three Billboards Outside Ebbing, Missouri"
2017,MUSIC (Original Song),False,Mudbound
2017,MUSIC (Original Song),False,Call Me by Your Name
2017,MUSIC (Original Song),True,Coco
2017,MUSIC (Original Song),False,Marshall
2017,MUSIC (Original Song),False,The Greatest Showman
2017,BEST PICTURE,False,Call Me by Your Name
2017,BEST PICTURE,False,Darkest Hour
2017,BEST PICTURE,False,Dunkirk
2017,BEST PICTURE,False,Get Out
2017,BEST PICTURE,False,Lady Bird
2017,BEST PICTURE,False,Phantom Thread
2017,BEST PICTURE,False,The Post
2017,BEST PICTURE,True,The Shape of Water
2017,BEST PICTURE,False,"Three Billboards Outside Ebbing, Missouri"
2017,PRODUCTION DESIGN,False,Beauty and the Beast
2017,PRODUCTION DESIGN,False,Blade Runner 2049
2017,PRODUCTION DESIGN,False,Darkest Hour
2017,PRODUCTION DESIGN,False,Dunkirk
2017,PRODUCTION DESIGN,True,The Shape of Water
2017,SHORT FILM (Animated),True,Dear Basketball
2017,SHORT FILM (Animated),False,Garden Party
2017,SHORT FILM (Animated),False,Lou
2017,SHORT FILM (Animated),False,Negative Space
2017,SHORT FILM (Animated),False,Revolting Rhymes
2017,SHORT FILM (Live Action),False,DeKalb Elementary
2017,SHORT FILM (Live Action),False,The Eleven O'Clock
2017,SHORT FILM (Live Action),False,My Nephew Emmett
2017,SHORT FILM (Live Action),True,The Silent Child
2017,SHORT FILM (Live Action),False,Watu Wote/All of Us
2017,SOUND EDITING,False,Baby Driver
2017,SOUND EDITING,False,Blade Runner 2049
2017,SOUND EDITING,True,Dunkirk
2017,SOUND EDITING,False,The Shape of Water
2017,SOUND EDITING,False,Star Wars: The Last Jedi
2017,SOUND MIXING,False,Baby Driver
2017,SOUND MIXING,False,Blade Runner 2049
2017,SOUND MIXING,True,Dunkirk
2017,SOUND MIXING,False,The Shape of Water
2017,SOUND MIXING,False,Star Wars: The Last Jedi
2017,VISUAL EFFECTS,True,Blade Runner 2049
2017,VISUAL EFFECTS,False,Guardians of the Galaxy Vol. 2
